Date-Time,Year,Month,Day,Data_Quality,Max_Temp ,Max_Temp_Flag,Min_Temp ,Min_Temp_Flag,Mean_Temp,Mean_Temp_Flag,Heat_Deg_Days,Heat_Deg_Days_Flag,Cool_Deg_Days,Cool_Deg_Days_Flag,Total_Rain,Total_Rain_Flag,Total_Snow,Total_Snow_Flag,Total_Precip,Total_Precip_Flag,Snow_on_Grnd,Snow_on_Grnd_Flag,Dir_of_Max_Gust,Dir_of_Max_Gust_Flag,Spd_of_Max_Gust,Spd_of_Max_Gust_Flag
1968-04-20,1968,4,20,,16.1,,7.2,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
1968-04-21,1968,4,21,,13.3,,7.8,,10.6,,7.4,,0,,0,T,0,,0,T,0,,,,,
1968-04-22,1968,4,22,,17.8,,7.2,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
1968-04-23,1968,4,23,,19.4,,6.1,,12.8,,5.2,,0,,0,,0,,0,,0,,,,,
1968-04-24,1968,4,24,,11.7,,5,,8.4,,9.6,,0,,10.9,,0,,10.9,,0,,,,,
1968-04-25,1968,4,25,,7.2,,2.8,,5,,13,,0,,1,,0,,1,,0,,,,,
1968-04-26,1968,4,26,,11.7,,2.8,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
1968-04-27,1968,4,27,,14.4,,2.8,,8.6,,9.4,,0,,0,,0,,0,,0,,,,,
1968-04-28,1968,4,28,,16.1,,2.2,,9.2,,8.8,,0,,0,,0,,0,,0,,,,,
1968-04-29,1968,4,29,,15.6,,4.4,,10,,8,,0,,0,,0,,0,,0,,,,,
1968-04-30,1968,4,30,,11.7,,4.4,,8.1,,9.9,,0,,3.3,,0,,3.3,,0,,,,,
1968-05-01,1968,5,1,,10.6,,3.9,,7.3,,10.7,,0,,2.5,,0,,2.5,,0,,,,,
1968-05-02,1968,5,2,,10,,3.9,,7,,11,,0,,0.5,,0,,0.5,,0,,,,,
1968-05-03,1968,5,3,,12.2,,4.4,,8.3,,9.7,,0,,6.4,,0,,6.4,,0,,,,,
1968-05-04,1968,5,4,,10.6,,5,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
1968-05-05,1968,5,5,,10.6,,2.2,,6.4,,11.6,,0,,0,,0,,0,,0,,,,,
1968-05-06,1968,5,6,,12.8,,2.2,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
1968-05-07,1968,5,7,,14.4,,5.6,,10,,8,,0,,0,,0,,0,,0,,,,,
1968-05-08,1968,5,8,,17.2,,7.8,,12.5,,5.5,,0,,0,T,0,,0,T,0,,,,,
1968-05-09,1968,5,9,,17.2,,11.1,,14.2,,3.8,,0,,15.5,,0,,15.5,,0,,,,,
1968-05-10,1968,5,10,,17.2,,6.7,,12,,6,,0,,0,,0,,0,,0,,,,,
1968-05-11,1968,5,11,,15,,5.6,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
1968-05-12,1968,5,12,,17.2,,11.1,,14.2,,3.8,,0,,15.2,,0,,15.2,,0,,,,,
1968-05-13,1968,5,13,,19.4,,11.1,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
1968-05-14,1968,5,14,,16.1,,8.9,,12.5,,5.5,,0,,0,T,0,,0,T,0,,,,,
1968-05-15,1968,5,15,,15.6,,11.1,,13.4,,4.6,,0,,11.4,,0,,11.4,,0,,,,,
1968-05-16,1968,5,16,,16.7,,11.1,,13.9,,4.1,,0,,11.7,,0,,11.7,,0,,,,,
1968-05-17,1968,5,17,,14.4,,10,,12.2,,5.8,,0,,0.5,,0,,0.5,,0,,,,,
1968-05-18,1968,5,18,,13.3,,8.3,,10.8,,7.2,,0,,0.3,,0,,0.3,,0,,,,,
1968-05-19,1968,5,19,,13.9,,6.7,,10.3,,7.7,,0,,4.3,,0,,4.3,,0,,,,,
1968-05-20,1968,5,20,,17.8,,6.7,,12.3,,5.7,,0,,3.6,,0,,3.6,,0,,,,,
1968-05-21,1968,5,21,,18.9,,8.9,,13.9,,4.1,,0,,0,,0,,0,,0,,,,,
1968-05-22,1968,5,22,,17.2,,7.8,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
1968-05-23,1968,5,23,,18.3,,8.3,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
1968-05-24,1968,5,24,,20,,10.6,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
1968-05-25,1968,5,25,,16.7,,10.6,,13.7,,4.3,,0,,0,,0,,0,,0,,,,,
1968-05-26,1968,5,26,,20,,10,,15,,3,,0,,0,,0,,0,,0,,,,,
1968-05-27,1968,5,27,,13.9,,8.3,,11.1,,6.9,,0,,0,,0,,0,,0,,,,,
1968-05-28,1968,5,28,,11.7,,8.3,,10,,8,,0,,6.6,,0,,6.6,,0,,,,,
1968-05-29,1968,5,29,,10,,7.2,,8.6,,9.4,,0,,17.3,,0,,17.3,,0,,,,,
1968-05-30,1968,5,30,,15.6,,6.7,,11.2,,6.8,,0,,0,T,0,,0,T,0,,,,,
1968-05-31,1968,5,31,,17.8,,10.6,,14.2,,3.8,,0,,5.3,,0,,5.3,,0,,,,,
1968-06-01,1968,6,1,,18.3,,10.6,,14.5,,3.5,,0,,0.3,,0,,0.3,,0,,,,,
1968-06-02,1968,6,2,,22.2,,12.2,,17.2,,0.8,,0,,7.1,,0,,7.1,,0,,,,,
1968-06-03,1968,6,3,,22.2,,11.7,,17,,1,,0,,0,,0,,0,,0,,,,,
1968-06-04,1968,6,4,,26.7,,12.8,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
1968-06-05,1968,6,5,,27.8,,14.4,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
1968-06-06,1968,6,6,,30.6,,16.7,,23.7,,0,,5.7,,0,,0,,0,,0,,,,,
1968-06-07,1968,6,7,,30.6,,17.8,,24.2,,0,,6.2,,0,,0,,0,,0,,,,,
1968-06-08,1968,6,8,,24.4,,15.6,,20,,0,,2,,0,,0,,0,,0,,,,,
1968-06-09,1968,6,9,,29.4,,16.1,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
1968-06-10,1968,6,10,,18.9,,12.8,,15.9,,2.1,,0,,0,T,0,,0,T,0,,,,,
1968-06-11,1968,6,11,,23.3,,14.4,,18.9,,0,,0.9,,0,T,0,,0,T,0,,,,,
1968-06-12,1968,6,12,,27.8,,14.4,,21.1,,0,,3.1,,19.8,,0,,19.8,,0,,,,,
1968-06-13,1968,6,13,,18.9,,11.7,,15.3,,2.7,,0,,0,T,0,,0,T,0,,,,,
1968-06-14,1968,6,14,,22.8,,10,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
1968-06-15,1968,6,15,,21.1,,13.9,,17.5,,0.5,,0,,0,T,0,,0,T,0,,,,,
1968-06-16,1968,6,16,,18.3,,11.7,,15,,3,,0,,0,T,0,,0,T,0,,,,,
1968-06-17,1968,6,17,,19.4,,11.1,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
1968-06-18,1968,6,18,,22.8,,10.6,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
1968-06-19,1968,6,19,,23.9,,15,,19.5,,0,,1.5,,6.4,,0,,6.4,,0,,,,,
1968-06-20,1968,6,20,,18.3,,8.9,,13.6,,4.4,,0,,0,,0,,0,,0,,,,,
1968-06-21,1968,6,21,,16.7,,8.3,,12.5,,5.5,,0,,2.3,,0,,2.3,,0,,,,,
1968-06-22,1968,6,22,,20,,12.2,,16.1,,1.9,,0,,8.1,,0,,8.1,,0,,,,,
1968-06-23,1968,6,23,,23.3,,11.1,,17.2,,0.8,,0,,0,,0,,0,,0,,,,,
1968-06-24,1968,6,24,,28.3,,15,,21.7,,0,,3.7,,1.3,,0,,1.3,,0,,,,,
1968-06-25,1968,6,25,,18.3,,14.4,,16.4,,1.6,,0,,10.7,,0,,10.7,,0,,,,,
1968-06-26,1968,6,26,,21.1,,13.9,,17.5,,0.5,,0,,14.5,,0,,14.5,,0,,,,,
1968-06-27,1968,6,27,,20,,11.7,,15.9,,2.1,,0,,1.8,,0,,1.8,,0,,,,,
1968-06-28,1968,6,28,,18.9,,12.2,,15.6,,2.4,,0,,1.8,,0,,1.8,,0,,,,,
1968-06-29,1968,6,29,,23.9,,12.8,,18.4,,0,,0.4,,0.8,,0,,0.8,,0,,,,,
1968-06-30,1968,6,30,,31.1,,17.2,,24.2,,0,,6.2,,0,,0,,0,,0,,,,,
1968-07-01,1968,7,1,,32.2,,19.4,,25.8,,0,,7.8,,0,,0,,0,,0,,,,,
1968-07-02,1968,7,2,,25.6,,14.4,,20,,0,,2,,0,,0,,0,,0,,,,,
1968-07-03,1968,7,3,,17.2,,9.4,,13.3,,4.7,,0,,0,T,0,,0,T,0,,,,,
1968-07-04,1968,7,4,,23.3,,10.6,,17,,1,,0,,0,,0,,0,,0,,,,,
1968-07-05,1968,7,5,,21.7,,15,,18.4,,0,,0.4,,5.6,,0,,5.6,,0,,,,,
1968-07-06,1968,7,6,,22.8,,12.8,,17.8,,0.2,,0,,0.5,,0,,0.5,,0,,,,,
1968-07-07,1968,7,7,,27.8,,14.4,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
1968-07-08,1968,7,8,,28.9,,16.7,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
1968-07-09,1968,7,9,,28.3,,18.3,,23.3,,0,,5.3,,19.8,,0,,19.8,,0,,,,,
1968-07-10,1968,7,10,,22.8,,14.4,,18.6,,0,,0.6,,2.3,,0,,2.3,,0,,,,,
1968-07-11,1968,7,11,,24.4,,15.6,,20,,0,,2,,0,,0,,0,,0,,,,,
1968-07-12,1968,7,12,,27.8,,16.1,,22,,0,,4,,0,,0,,0,,0,,,,,
1968-07-13,1968,7,13,,26.7,,17.8,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
1968-07-14,1968,7,14,,30,,18.3,,24.2,,0,,6.2,,0,,0,,0,,0,,,,,
1968-07-15,1968,7,15,,31.1,,21.1,,26.1,,0,,8.1,,0,,0,,0,,0,,,,,
1968-07-16,1968,7,16,,32.8,,21.7,,27.3,,0,,9.3,,0,,0,,0,,0,,,,,
1968-07-17,1968,7,17,,32.2,,22.8,,27.5,,0,,9.5,,0,T,0,,0,T,0,,,,,
1968-07-18,1968,7,18,,32.2,,22.2,,27.2,,0,,9.2,,0,,0,,0,,0,,,,,
1968-07-19,1968,7,19,,23.9,,18.3,,21.1,,0,,3.1,,6.1,,0,,6.1,,0,,,,,
1968-07-20,1968,7,20,,26.7,,16.1,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
1968-07-21,1968,7,21,,27.8,,17.2,,22.5,,0,,4.5,,0,,0,,0,,0,,,,,
1968-07-22,1968,7,22,,33.9,,17.2,,25.6,,0,,7.6,,0,,0,,0,,0,,,,,
1968-07-23,1968,7,23,,24.4,,13.9,,19.2,,0,,1.2,,0,,0,,0,,0,,,,,
1968-07-24,1968,7,24,,26.1,,17.2,,21.7,,0,,3.7,,6.6,,0,,6.6,,0,,,,,
1968-07-25,1968,7,25,,25.6,,16.1,,20.9,,0,,2.9,,0,,0,,0,,0,,,,,
1968-07-26,1968,7,26,,26.7,,16.7,,21.7,,0,,3.7,,0,,0,,0,,0,,,,,
1968-07-27,1968,7,27,,26.7,,17.8,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
1968-07-28,1968,7,28,,25,,15,,20,,0,,2,,0,,0,,0,,0,,,,,
1968-07-29,1968,7,29,,23.9,,11.1,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
1968-07-30,1968,7,30,,23.3,,10,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
1968-07-31,1968,7,31,,26.7,,16.7,,21.7,,0,,3.7,,1,,0,,1,,0,,,,,
1968-08-01,1968,8,1,,23.9,,15,,19.5,,0,,1.5,,5.6,,0,,5.6,,0,,,,,
1968-08-02,1968,8,2,,25,,14.4,,19.7,,0,,1.7,,0,,0,,0,,0,,,,,
1968-08-03,1968,8,3,,28.3,,17.2,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
1968-08-04,1968,8,4,,30,,19.4,,24.7,,0,,6.7,,0,,0,,0,,0,,,,,
1968-08-05,1968,8,5,,30.6,,18.3,,24.5,,0,,6.5,,0,,0,,0,,0,,,,,
1968-08-06,1968,8,6,,32.8,,20,,26.4,,0,,8.4,,42.4,,0,,42.4,,0,,,,,
1968-08-07,1968,8,7,,27.8,,19.4,,23.6,,0,,5.6,,24.1,,0,,24.1,,0,,,,,
1968-08-08,1968,8,8,,27.8,,17.2,,22.5,,0,,4.5,,0.3,,0,,0.3,,0,,,,,
1968-08-09,1968,8,9,,30,,20.6,,25.3,,0,,7.3,,0,,0,,0,,0,,,,,
1968-08-10,1968,8,10,,26.1,,18.9,,22.5,,0,,4.5,,1,,0,,1,,0,,,,,
1968-08-11,1968,8,11,,21.1,,11.1,,16.1,,1.9,,0,,0,,0,,0,,0,,,,,
1968-08-12,1968,8,12,,25,,11.7,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
1968-08-13,1968,8,13,,27.2,,17.2,,22.2,,0,,4.2,,0,,0,,0,,0,,,,,
1968-08-14,1968,8,14,,25.6,,15,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
1968-08-15,1968,8,15,,22.2,,11.7,,17,,1,,0,,0,,0,,0,,0,,,,,
1968-08-16,1968,8,16,,25,,17.2,,21.1,,0,,3.1,,0,T,0,,0,T,0,,,,,
1968-08-17,1968,8,17,,29.4,,20,,24.7,,0,,6.7,,0,T,0,,0,T,0,,,,,
1968-08-18,1968,8,18,,22.8,,12.8,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
1968-08-19,1968,8,19,,20.6,,14.4,,17.5,,0.5,,0,,19.8,,0,,19.8,,0,,,,,
1968-08-20,1968,8,20,,32.2,,18.3,,25.3,,0,,7.3,,0,,0,,0,,0,,,,,
1968-08-21,1968,8,21,,28.9,,17.8,,23.4,,0,,5.4,,0,,0,,0,,0,,,,,
1968-08-22,1968,8,22,,25.6,,16.1,,20.9,,0,,2.9,,69.6,,0,,69.6,,0,,,,,
1968-08-23,1968,8,23,,22.8,,16.7,,19.8,,0,,1.8,,4.3,,0,,4.3,,0,,,,,
1968-08-24,1968,8,24,,30,,18.9,,24.5,,0,,6.5,,0,T,0,,0,T,0,,,,,
1968-08-25,1968,8,25,,26.7,,16.7,,21.7,,0,,3.7,,0,T,0,,0,T,0,,,,,
1968-08-26,1968,8,26,,20.6,,10.6,,15.6,,2.4,,0,,0,,0,,0,,0,,,,,
1968-08-27,1968,8,27,,21.1,,12.2,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
1968-08-28,1968,8,28,,22.8,,11.7,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
1968-08-29,1968,8,29,,23.3,,12.2,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
1968-08-30,1968,8,30,,23.9,,13.9,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
1968-08-31,1968,8,31,,23.9,,13.3,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
1968-09-01,1968,9,1,,23.3,,15.6,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
1968-09-02,1968,9,2,,20,,14.4,,17.2,,0.8,,0,,17,,0,,17,,0,,,,,
1968-09-03,1968,9,3,,23.9,,13.9,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
1968-09-04,1968,9,4,,25,,15.6,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
1968-09-05,1968,9,5,,21.1,,18.9,,20,,0,,2,,17.3,,0,,17.3,,0,,,,,
1968-09-06,1968,9,6,,24.4,,17.2,,20.8,,0,,2.8,,16,,0,,16,,0,,,,,
1968-09-07,1968,9,7,,20.6,,11.1,,15.9,,2.1,,0,,0,T,0,,0,T,0,,,,,
1968-09-08,1968,9,8,,21.7,,12.2,,17,,1,,0,,0,,0,,0,,0,,,,,
1968-09-09,1968,9,9,,23.9,,16.7,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
1968-09-10,1968,9,10,,20.6,,17.8,,19.2,,0,,1.2,,3.3,,0,,3.3,,0,,,,,
1968-09-11,1968,9,11,,18.3,,14.4,,16.4,,1.6,,0,,7.1,,0,,7.1,,0,,,,,
1968-09-12,1968,9,12,,22.2,,10.6,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
1968-09-13,1968,9,13,,25,,12.2,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
1968-09-14,1968,9,14,,23.9,,12.8,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
1968-09-15,1968,9,15,,25.6,,16.1,,20.9,,0,,2.9,,0,,0,,0,,0,,,,,
1968-09-16,1968,9,16,,25.6,,16.7,,21.2,,0,,3.2,,0,,0,,0,,0,,,,,
1968-09-17,1968,9,17,,26.1,,17.8,,22,,0,,4,,0,,0,,0,,0,,,,,
1968-09-18,1968,9,18,,25,,17.2,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
1968-09-19,1968,9,19,,23.3,,17.8,,20.6,,0,,2.6,,0,,0,,0,,0,,,,,
1968-09-20,1968,9,20,,24.4,,18.3,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
1968-09-21,1968,9,21,,26.7,,17.8,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
1968-09-22,1968,9,22,,24.4,,16.7,,20.6,,0,,2.6,,3.3,,0,,3.3,,0,,,,,
1968-09-23,1968,9,23,,23.3,,18.3,,20.8,,0,,2.8,,0,T,0,,0,T,0,,,,,
1968-09-24,1968,9,24,,26.7,,18.9,,22.8,,0,,4.8,,5.8,,0,,5.8,,0,,,,,
1968-09-25,1968,9,25,,22.2,,12.8,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
1968-09-26,1968,9,26,,16.1,,11.1,,13.6,,4.4,,0,,0,T,0,,0,T,0,,,,,
1968-09-27,1968,9,27,,17.8,,11.1,,14.5,,3.5,,0,,1.3,,0,,1.3,,0,,,,,
1968-09-28,1968,9,28,,18.3,,8.3,,13.3,,4.7,,0,,5.6,,0,,5.6,,0,,,,,
1968-09-29,1968,9,29,,14.4,,7.8,,11.1,,6.9,,0,,0,T,0,,0,T,0,,,,,
1968-09-30,1968,9,30,,23.3,,9.4,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
1968-10-01,1968,10,1,,27.8,,12.8,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
1968-10-02,1968,10,2,,23.9,,15.6,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
1968-10-03,1968,10,3,,18.9,,8.3,,13.6,,4.4,,0,,15.5,,0,,15.5,,0,,,,,
1968-10-04,1968,10,4,,11.7,,5,,8.4,,9.6,,0,,2.5,,0,,2.5,,0,,,,,
1968-10-05,1968,10,5,,11.7,,3.9,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
1968-10-06,1968,10,6,,11.1,,4.4,,7.8,,10.2,,0,,0,T,0,,0,T,0,,,,,
1968-10-07,1968,10,7,,16.7,,8.9,,12.8,,5.2,,0,,4.3,,0,,4.3,,0,,,,,
1968-10-08,1968,10,8,,14.4,,8.3,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
1968-10-09,1968,10,9,,14.4,,8.9,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
1968-10-10,1968,10,10,,17.8,,10.6,,14.2,,3.8,,0,,2,,0,,2,,0,,,,,
1968-10-11,1968,10,11,,17.2,,7.8,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
1968-10-12,1968,10,12,,18.9,,7.2,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
1968-10-13,1968,10,13,,18.9,,9.4,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
1968-10-14,1968,10,14,,21.1,,10.6,,15.9,,2.1,,0,,0,,0,,0,,0,,,,,
1968-10-15,1968,10,15,,23.3,,14.4,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
1968-10-16,1968,10,16,,23.3,,15,,19.2,,0,,1.2,,0,,0,,0,,0,,,,,
1968-10-17,1968,10,17,,22.8,,16.7,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
1968-10-18,1968,10,18,,22.2,,17.2,,19.7,,0,,1.7,,0,T,0,,0,T,0,,,,,
1968-10-19,1968,10,19,,18.9,,11.7,,15.3,,2.7,,0,,15.5,,0,,15.5,,0,,,,,
1968-10-20,1968,10,20,,13.9,,7.8,,10.9,,7.1,,0,,0,T,0,,0,T,0,,,,,
1968-10-21,1968,10,21,,16.1,,7.2,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
1968-10-22,1968,10,22,,17.8,,7.2,,12.5,,5.5,,0,,0,T,0,,0,T,0,,,,,
1968-10-23,1968,10,23,,13.3,,8.3,,10.8,,7.2,,0,,1,,0,,1,,0,,,,,
1968-10-24,1968,10,24,,13.3,,7.2,,10.3,,7.7,,0,,0,T,0,,0,T,0,,,,,
1968-10-25,1968,10,25,,11.1,,7.2,,9.2,,8.8,,0,,2,,0,,2,,0,,,,,
1968-10-26,1968,10,26,,7.2,,3.3,,5.3,,12.7,,0,,3,,0,,3,,0,,,,,
1968-10-27,1968,10,27,,12.8,,3.3,,8.1,,9.9,,0,,0,T,0,,0,T,0,,,,,
1968-10-28,1968,10,28,,11.1,,5,,8.1,,9.9,,0,,0,T,0,,0,T,0,,,,,
1968-10-29,1968,10,29,,8.3,,3.3,,5.8,,12.2,,0,,0.3,,0,T,0.3,,0,,,,,
1968-10-30,1968,10,30,,7.8,,1.7,,4.8,,13.2,,0,,0,,0,T,0,T,0,,,,,
1968-10-31,1968,10,31,,9.4,,0.6,,5,,13,,0,,0,,0,,0,,0,,,,,
1968-11-01,1968,11,1,,13.3,,4.4,,8.9,,9.1,,0,,0,,0,,0,,0,,,,,
1968-11-02,1968,11,2,,16.1,,6.7,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
1968-11-03,1968,11,3,,11.1,,3.9,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
1968-11-04,1968,11,4,,10,,2.2,,6.1,,11.9,,0,,0,,0,,0,,0,,,,,
1968-11-05,1968,11,5,,11.7,,6.1,,8.9,,9.1,,0,,0,,0,,0,,0,,,,,
1968-11-06,1968,11,6,,7.2,,4.4,,5.8,,12.2,,0,,1.5,,0,,1.5,,0,,,,,
1968-11-07,1968,11,7,,5,,3.3,,4.2,,13.8,,0,,8.9,,0,,8.9,,0,,,,,
1968-11-08,1968,11,8,,6.1,,2.8,,4.5,,13.5,,0,,1.8,,0,,1.8,,0,,,,,
1968-11-09,1968,11,9,,6.1,,2.8,,4.5,,13.5,,0,,1.5,,0,,1.5,,0,,,,,
1968-11-10,1968,11,10,,5.6,,0,,2.8,,15.2,,0,,0,T,0,,0,T,0,,,,,
1968-11-11,1968,11,11,,6.1,,1.1,,3.6,,14.4,,0,,0,,0,,0,,0,,,,,
1968-11-12,1968,11,12,,3.3,,-0.6,,1.4,,16.6,,0,,0,,0.8,,0.8,,0,,,,,
1968-11-13,1968,11,13,,2.8,,-1.1,,0.9,,17.1,,0,,0,,0.5,,0.5,,0,T,,,,
1968-11-14,1968,11,14,,6.7,,0,,3.4,,14.6,,0,,0,,0,,0,,0,,,,,
1968-11-15,1968,11,15,,7.2,,4.4,,5.8,,12.2,,0,,14.5,,0,,14.5,,0,,,,,
1968-11-16,1968,11,16,,4.4,,0,,2.2,,15.8,,0,,0,,0,,0,,0,,,,,
1968-11-17,1968,11,17,,1.7,,-1.7,,0,,18,,0,,7.1,,5.8,,13,,5,,,,,
1968-11-18,1968,11,18,,8.9,,-0.6,,4.2,,13.8,,0,,14.5,,0,,14.5,,3,,,,,
1968-11-19,1968,11,19,,3.3,,-1.7,,0.8,,17.2,,0,,0,T,0.3,,0.3,,0,T,,,,
1968-11-20,1968,11,20,,2.8,,-2.2,,0.3,,17.7,,0,,0,,0.3,,0.3,,0,T,,,,
1968-11-21,1968,11,21,,4.4,,-1.1,,1.7,,16.3,,0,,2,,0,T,2,,0,T,,,,
1968-11-22,1968,11,22,,7.8,,3.3,,5.6,,12.4,,0,,1.5,,0,,1.5,,0,,,,,
1968-11-23,1968,11,23,,13.3,,3.3,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
1968-11-24,1968,11,24,,11.1,,5,,8.1,,9.9,,0,,0,T,0,,0,T,0,,,,,
1968-11-25,1968,11,25,,6.7,,2.2,,4.5,,13.5,,0,,0,T,0,,0,T,0,,,,,
1968-11-26,1968,11,26,,5.6,,1.7,,3.7,,14.3,,0,,4.1,,0,T,4.1,,0,,,,,
1968-11-27,1968,11,27,,6.1,,1.1,,3.6,,14.4,,0,,3.3,,0,,3.3,,0,,,,,
1968-11-28,1968,11,28,,5.6,,-0.6,,2.5,,15.5,,0,,21.6,,0,,21.6,,0,,,,,
1968-11-29,1968,11,29,,8.3,,-1.1,,3.6,,14.4,,0,,10.9,,0,T,10.9,,0,,,,,
1968-11-30,1968,11,30,,2.8,,-2.8,,0,,18,,0,,0,,0,T,0,T,0,T,,,,
1968-12-01,1968,12,1,,4.4,,1.7,,3.1,,14.9,,0,,0.3,,0.3,,1,,0,,,,,
1968-12-02,1968,12,2,,4.4,,0.6,,2.5,,15.5,,0,,5.8,,0,T,5.8,,0,,,,,
1968-12-03,1968,12,3,,5.6,,2.8,,4.2,,13.8,,0,,0.5,,0,,0.5,,0,,,,,
1968-12-04,1968,12,4,,6.1,,1.1,,3.6,,14.4,,0,,19.1,,0,T,19.1,,0,,,,,
1968-12-05,1968,12,5,,3.9,,-2.2,,0.9,,17.1,,0,,0.8,,0,T,0.8,,0,,,,,
1968-12-06,1968,12,6,,1.1,,-3.9,,-1.4,,19.4,,0,,0,,0,T,0,T,0,,,,,
1968-12-07,1968,12,7,,1.7,,-3.9,,-1.1,,19.1,,0,,0,,0,T,0,T,0,T,,,,
1968-12-08,1968,12,8,,-2.2,,-8.3,,-5.3,,23.3,,0,,0,,0,T,0,T,0,,,,,
1968-12-09,1968,12,9,,-8.3,,-12.8,,-10.6,,28.6,,0,,0,,0,,0,,0,,,,,
1968-12-10,1968,12,10,,-6.1,,-13.3,,-9.7,,27.7,,0,,0,,0,,0,,0,,,,,
1968-12-11,1968,12,11,,2.8,,-8.3,,-2.8,,20.8,,0,,0,,0,,0,,0,,,,,
1968-12-12,1968,12,12,,8.3,,2.8,,5.6,,12.4,,0,,0,,0,,0,,0,,,,,
1968-12-13,1968,12,13,,10,,2.2,,6.1,,11.9,,0,,1.5,,0,,1.5,,0,,,,,
1968-12-14,1968,12,14,,2.2,,-8.9,,-3.4,,21.4,,0,,0,,0,,0,,0,,,,,
1968-12-15,1968,12,15,,-8.3,,-15.6,,-12,,30,,0,,0,,0,,0,,0,,,,,
1968-12-16,1968,12,16,,-3.9,,-11.7,,-7.8,,25.8,,0,,0,,0,,0,,0,,,,,
1968-12-17,1968,12,17,,2.2,,-6.7,,-2.3,,20.3,,0,,0,,0,,0,,0,,,,,
1968-12-18,1968,12,18,,2.8,,-5.6,,-1.4,,19.4,,0,,0,,0,,0,,0,,,,,
1968-12-19,1968,12,19,,1.7,,-2.8,,-0.6,,18.6,,0,,3,,0,T,3,,0,,,,,
1968-12-20,1968,12,20,,3.9,,-0.6,,1.7,,16.3,,0,,0.8,,0.8,,2,,0,T,,,,
1968-12-21,1968,12,21,,1.1,,-1.7,,-0.3,,18.3,,0,,0,,0,T,0,T,0,,,,,
1968-12-22,1968,12,22,,2.2,,-0.6,,0.8,,17.2,,0,,0,,8.1,,9.1,,0,,,,,
1968-12-23,1968,12,23,,4.4,,-3.3,,0.6,,17.4,,0,,2.5,,1,,8.9,,8,,,,,
1968-12-24,1968,12,24,,-3.3,,-13.9,,-8.6,,26.6,,0,,0,,0,,0,,5,,,,,
